image,label
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804143846_20190804144102_tile_5708.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5708.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804143846_20190804144102_tile_5709.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5709.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804143846_20190804144102_tile_5710.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804143846_20190804144102_tile_5710.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9919.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9919.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9920.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9920.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9921.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9921.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9922.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9922.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9923.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9923.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9924.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9924.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9925.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9925.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9926.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9926.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9931.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9931.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9932.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9932.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9933.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9933.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804144353_20190804144627_tile_9934.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804144353_20190804144627_tile_9934.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6507.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6507.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6508.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6508.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6509.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6509.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6510.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6510.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6511.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6511.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6512.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6512.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6513.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6513.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6514.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6514.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6516.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6516.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6518.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6518.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6519.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6519.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6520.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6520.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6521.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6521.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190804145216_20190804145445_tile_6522.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190804145216_20190804145445_tile_6522.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2562.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2562.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2563.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2563.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2564.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2564.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2565.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2565.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2566.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2566.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2567.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2567.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2568.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2568.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2569.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2569.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2570.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2570.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2571.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2571.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2572.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2572.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2573.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2573.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2574.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2574.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2575.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2575.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065241_20190822065541_tile_2576.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065241_20190822065541_tile_2576.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7265.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7265.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7266.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7266.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7267.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7267.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7268.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7268.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7269.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7269.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7270.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7270.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7271.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7271.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7272.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7272.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7273.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7273.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7274.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7274.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7276.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7276.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7278.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7278.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7279.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7279.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822065725_20190822065959_tile_7280.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822065725_20190822065959_tile_7280.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7101.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7101.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7102.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7102.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7103.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7103.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7104.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7104.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7105.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7105.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7107.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7107.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7109.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7109.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7111.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7111.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7113.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7113.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070143_20190822070439_tile_7115.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070143_20190822070439_tile_7115.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3717.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3717.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3718.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3718.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3719.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3719.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3720.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3720.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3721.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3721.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3722.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3722.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3723.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3723.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3724.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3724.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3725.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3725.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822070610_20190822070846_tile_3731.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822070610_20190822070846_tile_3731.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_717.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_717.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_718.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_718.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_719.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_719.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_720.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_720.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_721.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_721.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_722.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_722.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_723.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_723.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_724.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_724.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_725.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_725.tif
/home/zkgy/Documents/SpaceNet6_base/pretrain/optical/SN6_Train_AOI_11_Rotterdam_PS-RGB_20190822071025_20190822071321_tile_726.tif,/home/zkgy/Documents/SpaceNet6_base/pretrain/masks/SN6_Train_AOI_11_Rotterdam_SAR-Intensity_20190822071025_20190822071321_tile_726.tif
